FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
2.174	0.314	-0.158	-0.183	-0.586	2.645	4.701	-6.293	-12.093	6.374	-5.135	-25.913	16.685	4.468	0.916	1.851	5.136	0.811	1.547	3.113	3.561	3.921	1.918	2.072	2.688	-1.867	8.364	-12.476	8	Cars
12.908	13.509	11.190	13.403	5.746	7.381	-0.162	-12.408	-16.235	-7.466	-11.310	35.482	1.050	5.067	12.985	9.015	4.459	7.395	4.953	10.009	7.917	1.636	0.210	-7.105	-13.770	-14.968	-8.800	-21.784	8	Faces
-5.923	-2.234	-0.509	-0.968	-0.006	-0.211	6.288	3.649	-2.403	6.826	1.942	-7.912	4.904	0.778	-4.794	-5.083	-7.479	-5.225	-2.356	-3.870	-3.727	0.274	1.095	6.926	-1.350	14.308	10.131	13.048	8	Cars
-5.816	1.201	-1.586	-1.112	-5.450	-4.412	1.194	7.673	-1.349	-5.688	6.545	1.346	2.296	0.197	3.389	1.272	4.168	-1.698	0.624	2.573	3.946	-5.418	-2.031	-2.634	-3.253	-4.893	0.174	1.463	8	ScrambledCars
14.505	7.577	9.281	8.631	-3.030	-0.502	-6.777	-11.011	-17.226	-15.054	-13.737	-18.265	-3.907	-0.170	13.501	10.942	19.692	11.074	6.892	8.664	3.772	2.242	2.567	-4.184	-4.521	-6.779	-3.212	-25.501	8	ScrambledFaces
-11.682	-10.448	-14.977	-10.266	-5.327	-17.642	-3.842	7.215	13.266	8.786	11.998	10.593	-12.451	-0.372	-8.515	-8.716	-1.483	-6.704	-4.152	-8.764	-6.292	3.432	1.836	10.264	12.809	2.961	9.228	33.462	8	ScrambledFaces
8.182	11.272	8.118	14.054	15.119	10.296	2.237	-16.750	-13.197	5.001	-10.137	-21.080	10.214	10.219	-0.704	6.236	3.439	-7.056	-1.205	8.396	12.379	-0.729	0.067	3.026	-9.153	-3.621	3.905	-3.694	8	Cars
-4.346	-5.641	-8.169	-7.758	-11.787	-20.286	-5.442	-5.937	-5.111	-3.981	2.588	6.394	12.108	1.699	-2.269	-3.164	-1.428	1.910	2.002	-3.658	-2.746	-1.247	-0.054	8.327	1.567	1.663	13.418	6.473	8	Cars
5.572	1.448	-2.219	0.181	0.676	-7.647	-3.799	-2.553	-1.812	-2.441	-3.240	6.515	-4.477	1.773	-0.962	-1.538	7.846	-0.681	5.195	5.854	2.789	-0.551	-3.333	3.231	1.591	6.896	0.774	-26.458	8	ScrambledFaces
-12.632	-12.932	-6.062	-12.953	-6.382	-4.274	1.689	5.233	23.806	14.777	7.269	8.738	7.216	-4.994	-13.181	-15.571	-11.908	-7.427	-10.363	-12.416	-10.027	-6.831	-1.452	6.659	8.482	16.039	9.957	4.573	8	ScrambledFaces
-2.020	-6.454	4.515	-3.069	-7.345	3.429	3.041	1.573	1.918	-1.061	6.484	-10.851	11.881	1.598	-7.836	-9.973	-9.002	-0.528	-9.222	-10.461	-5.793	-0.976	-4.119	3.547	-3.763	3.165	5.099	6.708	8	Cars
0.979	3.376	5.615	-0.458	-0.575	0.111	-6.411	4.555	-0.892	-1.381	-2.397	-0.442	-8.229	-7.127	3.313	3.233	-1.353	1.022	1.076	-2.785	-4.600	-3.950	-0.195	-4.049	-0.921	-0.941	-5.145	-6.256	8	ScrambledCars
-6.572	-2.255	-4.599	-4.855	0.990	-3.227	10.185	-2.482	-0.485	16.159	1.522	-1.019	9.582	-1.915	0.592	5.774	5.978	-1.433	-2.309	-5.157	-2.046	-3.433	-3.776	1.431	-7.931	-5.701	5.124	16.712	8	Faces
-3.786	-9.124	-5.571	-8.164	-0.384	0.339	2.332	1.072	-8.744	-2.857	5.597	6.893	-9.818	-0.631	0.130	-6.413	-7.523	-0.378	-1.383	-3.456	-0.766	3.706	3.475	1.877	2.486	-2.059	4.572	17.360	8	Cars
6.617	4.496	3.203	4.832	-0.366	3.174	-2.457	-3.054	-0.828	0.886	-2.497	25.522	-3.407	-1.306	0.475	10.172	3.820	-2.567	1.277	4.016	1.460	-5.421	-2.926	-5.420	-1.018	-5.089	-2.420	-9.714	8	ScrambledCars
-8.880	4.713	3.361	0.382	5.632	-0.450	-3.678	-10.543	-3.541	7.811	-9.099	21.853	-3.203	2.524	6.375	3.555	7.990	1.013	0.507	1.134	0.388	-5.478	-1.598	5.363	-5.966	-3.948	3.902	-26.392	8	Cars
-11.362	-2.838	5.536	1.046	-0.797	7.646	-4.607	8.532	3.954	-5.442	4.837	15.693	-4.866	-3.705	-8.365	-9.048	-21.838	-7.198	-8.858	-5.858	-5.483	0.514	-2.181	-2.429	6.154	7.961	2.551	10.350	8	ScrambledCars
