FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
0.257	3.451	11.971	-2.881	2.900	0.148	-2.530	7.176	14.467	5.990	9.616	8.644	-10.756	-5.517	-18.996	0.088	-3.964	-10.658	-9.068	-1.114	-6.313	-4.875	-5.587	-6.875	4.907	5.417	2.297	6.159	17	ScrambledFaces
-2.075	1.380	7.956	3.586	0.724	-1.440	1.792	10.090	8.008	-6.893	2.720	-0.140	33.420	-9.427	-6.760	-1.407	-6.477	-6.225	-1.225	-1.855	0.353	-3.820	-3.196	-1.642	3.563	2.747	2.711	4.248	17	ScrambledCars
-10.952	-11.608	-0.825	-10.565	-5.051	-10.802	3.724	2.598	11.766	-1.859	12.863	9.944	-3.051	-5.801	-9.664	-12.184	-9.312	7.443	-1.938	-11.504	-12.854	-8.648	-0.684	2.842	5.796	7.810	31.432	10.389	17	ScrambledFaces
-0.528	-9.598	-2.770	-4.927	-10.687	0.473	5.247	8.517	14.164	5.996	15.603	6.695	-1.751	-4.567	-13.561	-10.672	-11.167	-5.598	-12.326	-8.358	-5.780	-2.420	-4.679	-2.370	-1.282	5.783	20.499	11.804	17	ScrambledCars
-5.826	-12.487	-4.129	-2.204	5.487	-1.115	-5.508	2.877	14.306	1.242	10.882	4.992	2.254	3.792	-6.713	-1.867	-3.934	-9.139	1.381	2.821	3.539	1.473	-0.739	4.991	-2.925	8.223	7.266	11.156	17	Cars
-1.380	-5.310	-3.369	-2.432	-4.808	4.106	9.098	8.052	11.447	7.144	14.440	7.879	0.361	-9.794	-3.893	-8.986	-3.370	0.715	-7.591	-10.072	-9.811	-8.812	-5.727	-7.243	0.271	3.656	6.823	10.380	17	Faces
-8.775	1.829	-2.982	-6.139	-3.625	-2.610	14.849	-0.718	7.391	1.253	5.274	3.155	3.345	-1.362	-7.472	-2.837	0.089	-1.013	0.677	3.104	-2.823	1.281	1.498	0.152	-1.001	1.929	-0.358	2.626	17	Cars
2.728	-4.313	-12.441	-10.178	8.705	-4.064	-11.629	8.534	2.484	-2.176	2.098	5.007	-12.045	-5.831	0.145	1.027	-2.839	1.542	-7.331	2.456	-3.317	-8.716	-7.558	-10.898	-5.151	3.823	11.213	9.166	17	ScrambledFaces
-5.018	-0.887	-3.837	-2.600	-2.298	-0.066	2.760	2.129	7.770	0.696	11.147	6.145	2.910	5.835	0.097	-0.235	-1.847	-2.685	2.319	3.412	-1.622	-1.633	-0.732	2.888	-0.319	7.055	-6.510	3.295	17	Faces
-3.464	5.684	5.082	-5.144	1.391	-5.341	8.042	1.996	0.593	2.674	4.453	-4.351	-7.047	3.298	-9.485	-3.790	-3.844	-2.124	-2.575	3.446	-0.377	1.421	0.961	-0.309	3.300	-0.573	1.751	-2.884	17	Cars
4.242	-9.922	1.733	-10.575	-9.834	-4.923	-9.559	1.517	10.127	5.627	10.126	6.338	-4.362	-6.271	-9.172	-6.708	-1.804	3.809	-8.336	-7.433	-3.974	-5.189	-3.514	-5.476	5.755	3.966	0.880	7.572	17	Faces
-1.623	-3.014	-9.240	-8.993	0.806	-3.815	3.987	-0.942	3.859	-0.740	9.461	6.273	-2.177	-1.012	-6.488	2.034	-1.618	1.448	-6.690	-2.424	-3.259	2.354	0.036	5.178	-4.894	7.466	-1.728	8.300	17	ScrambledFaces
-17.279	-11.732	5.944	-7.569	-7.808	2.257	8.513	15.221	21.967	17.206	29.777	20.515	0.979	-7.527	-26.204	-12.159	-15.349	-17.050	-11.599	-5.082	-10.603	-9.904	-6.002	3.526	14.171	17.096	0.522	17.141	17	Faces
-0.591	-2.012	-1.721	3.909	-0.467	-1.306	4.537	2.976	-0.141	-4.325	3.855	0.898	-2.039	-3.074	1.952	0.522	5.943	10.502	9.002	-4.210	-4.796	-3.571	-0.594	-0.178	-13.829	-0.933	1.326	-6.299	17	Cars
-9.586	-6.751	-10.715	-7.179	-1.473	-9.672	11.591	10.139	9.219	9.766	11.130	10.482	9.953	5.154	-6.237	-4.987	-8.669	-12.518	-12.571	0.502	0.460	-6.367	-5.169	6.119	0.322	8.758	24.214	16.449	17	ScrambledCars
-0.436	-5.859	-3.450	-2.218	-8.712	-5.622	9.986	5.043	10.490	12.423	11.308	8.352	2.200	-1.169	-4.705	-8.568	-8.300	-2.403	-15.570	-11.968	-6.235	-1.798	-2.084	3.767	8.044	9.986	-3.066	7.161	17	ScrambledFaces
4.873	-7.884	1.537	3.177	1.339	2.176	1.241	6.449	11.161	7.446	16.514	11.338	3.645	6.008	-3.377	-4.531	-16.996	-7.465	-6.951	2.166	1.060	-3.016	-7.504	2.634	-11.228	6.181	-7.838	11.329	17	ScrambledFaces
-1.814	-3.634	-8.119	2.150	-10.317	-4.131	-1.718	3.421	-0.927	-1.227	2.539	2.662	-7.032	-0.445	5.656	4.048	4.843	7.044	-2.163	0.053	-1.385	-1.324	-0.792	-2.030	-3.462	4.426	5.750	2.022	17	ScrambledCars
-9.993	12.171	-5.685	4.012	-1.210	5.256	1.725	-3.329	6.876	-0.864	13.692	3.779	-4.731	2.619	-5.547	-5.385	-6.014	-7.088	-6.355	-5.845	-1.043	-6.158	-3.912	0.596	-2.239	4.414	10.399	10.057	17	ScrambledCars
-3.046	-0.672	19.862	-0.463	1.221	-0.574	-8.033	5.468	1.733	-1.811	6.577	4.941	-13.308	-4.529	5.642	-3.425	0.919	3.273	1.087	-1.581	-3.018	-2.819	-2.507	0.320	4.110	-2.761	-23.586	1.784	17	Faces
-4.609	-1.830	-9.263	-0.436	-1.904	2.395	3.764	10.048	10.332	13.120	12.234	5.657	-3.245	-5.340	-7.367	-9.658	-7.273	-1.117	-6.051	-12.029	-6.867	-6.707	-3.217	2.043	-1.595	5.778	8.075	8.454	17	Faces
-5.702	-6.037	-12.954	-4.012	-0.691	-1.847	9.178	6.796	6.556	3.796	7.210	4.787	-1.806	-1.584	1.060	-5.141	-6.254	-0.273	-8.341	-4.451	-4.294	-4.119	-1.629	-4.277	9.403	6.095	1.809	6.304	17	Faces
7.998	2.296	-6.262	-5.527	1.254	0.294	0.289	14.325	4.647	-0.468	1.918	0.146	6.282	5.754	-6.599	1.375	-4.518	2.772	-5.467	8.799	1.156	2.648	-3.153	-3.214	-13.998	-0.191	1.583	-3.371	17	Cars
-21.828	-11.478	-21.517	-2.688	2.867	0.354	8.117	4.173	10.095	22.420	10.866	6.731	9.792	13.941	-1.527	-6.383	-4.189	-4.842	1.231	5.672	7.918	8.495	8.195	10.636	2.445	1.963	27.158	5.719	17	Cars
-6.273	9.307	-2.633	1.982	-1.134	-5.683	2.109	4.220	13.167	-37.700	8.549	-0.839	-4.393	-6.746	-3.112	-1.966	-0.850	7.928	-10.909	-3.945	-2.330	-3.170	-3.845	-4.708	0.151	3.429	-5.498	-2.583	17	Faces
-2.089	-7.879	2.377	1.002	-3.937	0.587	19.842	2.389	13.647	29.149	18.513	13.451	-8.540	-0.580	-5.665	-16.974	-13.713	-14.832	-8.419	-11.606	-0.679	-1.977	-3.379	4.525	0.553	7.376	9.609	11.198	17	ScrambledFaces
