FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-7.609	-10.909	-8.200	-8.357	-5.505	-4.228	0.243	5.894	10.817	7.398	16.076	9.039	1.474	0.529	-5.432	-7.131	-3.943	-4.259	0.232	-6.263	-2.648	-1.408	2.895	-1.424	0.474	8.451	2.585	9.769	18	Cars
-1.258	0.787	2.100	2.239	-0.967	-0.603	-0.182	1.667	3.428	-0.145	7.270	1.046	-6.996	-6.385	-0.293	2.372	1.787	0.948	1.901	0.160	-5.350	-2.834	-5.346	-5.285	0.110	1.099	-3.505	0.479	18	ScrambledFaces
-2.078	-0.404	-2.829	2.476	2.945	3.374	3.227	0.106	0.842	-2.288	3.787	1.498	-2.362	-2.787	-0.836	1.133	-1.430	-0.262	-6.162	0.427	-0.347	-5.661	-7.343	-1.775	-1.515	2.632	-3.656	4.418	18	ScrambledFaces
-1.318	-0.056	-3.248	-1.003	-3.167	-1.918	-2.064	4.958	9.021	0.713	6.190	6.480	-7.037	-10.454	-2.660	-7.625	-6.561	4.258	-2.950	-13.804	-13.453	-8.213	-4.766	-5.513	1.482	8.629	6.405	7.522	18	ScrambledFaces
-9.497	-5.370	4.622	-5.913	-4.639	3.011	-2.993	5.541	6.975	-1.688	12.012	9.222	-4.208	-6.320	-7.987	-7.704	-6.466	-0.811	-6.756	-6.686	-5.926	-7.903	-6.099	-2.149	0.570	9.117	-1.548	9.765	18	ScrambledFaces
-6.314	-6.022	-7.852	-2.761	0.814	3.742	10.683	10.175	15.356	9.132	18.067	15.736	2.457	-3.273	-4.473	-0.347	-5.992	-7.591	-4.678	-0.847	-4.394	-10.530	-17.083	-8.104	-2.105	2.202	3.910	8.458	18	ScrambledFaces
-4.685	-4.823	-5.627	-3.029	-1.954	-1.158	2.600	5.345	13.496	0.743	11.767	6.156	-1.277	-3.376	-5.884	-5.064	-7.044	-4.819	-9.230	-2.903	-2.524	-5.848	-8.419	-1.293	10.572	7.001	1.320	3.859	18	ScrambledFaces
-11.338	-10.252	-6.109	-5.898	-2.417	3.494	5.312	9.859	12.695	7.313	14.570	11.432	-0.028	-5.173	-9.512	-12.465	-8.771	-6.086	-7.202	-14.939	-10.662	-4.808	-1.322	3.732	7.953	9.971	6.202	12.963	18	Cars
-2.703	0.622	2.310	1.162	-0.630	-0.009	1.776	3.114	3.682	3.361	7.401	7.079	-0.533	-2.458	-3.786	-2.952	-4.560	-4.672	-6.420	-3.016	-2.926	-4.224	-8.232	-4.743	2.379	8.053	3.336	8.048	18	Faces
2.088	-0.464	-2.423	1.684	5.114	2.865	-3.256	3.758	7.654	4.214	6.081	2.419	-0.963	0.701	-0.056	-0.277	-0.869	-2.761	-0.613	1.270	1.734	-7.914	-6.248	0.316	-0.430	1.839	-1.260	2.224	18	Faces
5.082	11.145	8.489	9.435	9.526	8.214	0.643	2.977	1.246	-0.419	-0.678	-7.904	-2.420	-2.365	4.107	6.573	7.068	0.528	1.778	2.734	-2.068	-1.291	-0.391	-8.137	-5.926	-8.723	-3.710	-9.964	18	Faces
