FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-8.202	-2.857	3.563	0.319	6.249	-3.857	24.665	-10.723	-0.966	14.128	7.381	3.738	12.485	12.966	-6.149	-7.724	-8.896	-7.420	-6.783	-3.140	5.234	-1.262	-4.497	5.272	-5.786	-6.760	5.371	-0.604	2	Faces
0.764	-1.879	8.409	2.498	0.442	6.147	5.816	6.067	5.696	4.357	11.381	9.002	2.742	-8.857	-1.192	-5.045	-7.542	-3.909	-4.934	-8.279	-9.734	-4.513	-1.803	-1.052	2.403	4.093	2.105	-4.187	2	ScrambledCars
0.090	-5.773	-0.305	-10.503	-31.363	-13.012	-30.599	3.475	17.889	9.984	9.015	7.449	-9.435	-20.404	4.805	-4.268	-0.987	5.257	-3.092	-12.205	-15.602	-1.713	2.371	3.464	4.519	11.266	15.236	12.901	2	ScrambledFaces
-4.369	1.010	-18.233	-1.392	4.499	-7.642	11.181	-9.200	9.778	11.216	0.673	-3.048	1.403	6.045	-4.465	7.602	3.750	-4.223	8.018	12.563	11.158	11.871	1.418	4.512	-3.039	0.281	1.419	-0.560	2	Cars
-2.958	-10.050	-11.468	-11.081	-9.998	-3.805	-3.068	1.012	8.244	10.508	14.842	5.261	-5.553	-8.888	5.171	-8.129	-2.416	8.378	-7.358	-11.691	-9.881	-9.542	-4.386	-6.989	3.933	0.478	4.972	9.330	2	ScrambledFaces
-4.983	-2.843	9.010	-2.407	-3.454	-9.106	-17.605	-3.863	1.834	18.634	7.410	4.789	5.450	0.801	-1.169	-4.247	-2.249	-4.170	-1.080	-4.850	-8.530	-0.027	-0.685	6.305	-0.677	2.308	8.828	11.603	2	ScrambledCars
3.551	0.626	-6.106	-0.748	0.995	7.598	-9.748	-1.749	11.797	6.776	5.551	8.339	-11.760	-8.655	5.203	-1.070	-2.320	0.987	-1.090	-1.909	-7.767	-8.442	-0.024	-1.192	2.136	1.326	2.667	6.645	2	ScrambledFaces
-0.761	-6.464	3.790	-3.580	5.344	5.909	-12.975	11.810	14.173	-0.746	14.412	6.299	4.439	-0.223	-6.884	-10.527	-15.591	-15.640	-16.225	-11.367	-6.311	-14.148	-6.971	0.737	0.685	6.089	1.328	13.150	2	ScrambledCars
-9.559	-13.149	-7.515	-11.152	-3.446	-11.971	6.955	5.375	10.336	10.086	13.323	6.674	-2.769	1.334	-4.819	-8.977	-7.083	-1.232	-3.398	-10.030	-2.175	3.869	0.499	6.786	9.469	8.844	10.302	13.319	2	ScrambledCars
2.023	9.966	-14.035	14.041	2.006	-4.439	3.588	-14.981	-11.787	-8.212	-7.743	-0.633	2.549	0.857	7.587	11.966	9.951	4.437	12.574	9.133	6.890	8.855	4.627	1.089	-6.988	-7.331	0.746	-3.006	2	Cars
