FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-10.641	-13.147	0.114	-11.389	-9.446	-5.734	0.037	15.196	11.057	5.293	16.410	8.365	-12.679	-11.903	-7.161	-8.411	-9.018	7.881	-6.169	-10.979	-15.598	-11.235	-6.913	-1.650	6.106	16.068	7.024	12.390	36	ScrambledFaces
-24.200	-12.245	-22.776	-5.294	-0.124	-0.580	5.809	14.076	22.790	16.571	18.263	19.037	7.807	3.511	-23.908	-9.155	-11.735	-24.302	0.829	2.039	3.968	-0.924	-8.354	14.051	1.171	27.968	22.010	23.569	36	ScrambledCars
-12.845	-7.672	-15.535	-4.899	-3.090	-9.116	2.573	-7.125	9.684	12.010	17.915	18.538	2.753	0.543	-17.831	-3.138	-6.804	-9.207	-3.586	-2.333	-0.448	-2.339	-8.603	11.015	10.695	21.002	15.207	21.547	36	Faces
-9.896	-11.587	-6.230	-8.372	-5.057	-10.492	-0.772	-2.816	12.560	9.121	16.313	14.001	2.153	3.021	-11.156	-9.151	-4.018	-1.342	-7.413	-4.007	-8.668	-6.687	-14.499	0.679	6.366	12.583	8.230	16.514	36	Faces
-7.717	-4.783	-10.332	-3.860	-0.627	-9.091	-0.239	-2.920	3.768	3.505	3.617	7.198	4.257	0.401	-8.011	1.138	2.695	-7.455	2.611	9.167	3.801	-0.234	4.322	2.978	10.667	13.350	3.511	9.181	36	Cars
-6.334	-7.331	-13.035	-8.603	-10.624	-11.860	-5.692	-1.717	13.400	7.512	15.823	18.885	0.596	-3.076	-9.560	-4.305	-7.167	-1.238	-10.135	-4.999	-10.995	-5.579	-7.500	-1.539	11.001	17.532	8.103	20.265	36	ScrambledCars
-24.733	-20.535	-15.509	-11.373	-9.898	-5.283	9.214	19.657	34.516	24.062	36.120	27.596	4.859	-8.321	-30.408	-26.674	-25.595	-25.248	-20.885	-22.814	-18.267	-14.026	-15.933	5.619	17.318	37.485	18.532	37.409	36	ScrambledFaces
-13.855	-6.402	-1.737	-5.102	-1.055	-5.768	2.972	-5.067	7.497	3.992	1.030	12.132	0.173	-0.224	-12.752	-7.734	-3.715	2.413	3.836	-7.373	-1.508	6.689	6.176	11.537	7.744	14.758	5.669	11.881	36	Cars
-3.257	6.982	7.092	5.697	1.580	-8.767	-3.036	-1.760	1.703	2.148	8.415	5.240	-5.824	-7.770	-1.619	5.881	3.028	-6.310	-1.118	6.321	2.930	-5.834	-9.346	-1.541	2.291	4.655	3.277	5.475	36	ScrambledCars
-12.318	-8.589	-7.249	-7.074	-5.547	-0.965	5.150	2.742	19.085	13.309	21.086	16.900	-1.976	-8.799	-14.554	-10.830	-12.116	-7.866	-8.415	-7.659	-8.478	-3.741	2.635	2.863	5.211	18.944	6.685	19.326	36	ScrambledFaces
