FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-3.304	-4.507	-3.170	-3.894	-9.209	-8.515	-13.683	2.139	7.773	3.875	6.051	10.073	3.560	-4.061	-1.318	-6.714	-4.275	-7.414	-8.939	-5.515	-5.408	-7.771	-6.957	-3.281	2.428	20.020	6.351	15.741	31	ScrambledCars
-0.317	3.545	9.653	8.278	-2.469	5.793	-5.503	5.456	4.397	-1.974	0.554	-2.832	-5.862	-7.681	2.457	-2.088	-14.667	3.515	-4.723	-8.388	-9.662	-6.927	-5.183	-2.385	-0.579	7.422	-7.129	-0.500	31	Faces
-6.595	-4.823	-4.950	-3.819	2.729	-2.788	-9.353	1.023	10.507	-3.433	4.241	3.771	-1.371	1.373	-10.335	-1.739	5.467	3.812	-5.312	-3.890	1.702	-2.628	2.554	-5.157	4.466	9.511	2.811	4.879	31	Faces
-9.315	-2.890	-3.603	1.443	-0.296	-5.854	-6.267	9.118	4.072	2.239	-3.727	5.067	-5.192	-1.615	2.520	-1.680	-4.036	2.842	-5.396	-0.589	-3.087	-6.728	-6.388	-6.173	6.896	8.340	0.722	5.442	31	ScrambledFaces
-8.207	1.581	-11.180	3.181	6.570	0.747	-1.280	-1.953	-1.009	5.659	7.547	-1.440	5.191	-0.459	-9.799	4.711	-2.231	-11.254	3.596	6.568	3.942	3.067	-3.464	1.899	1.070	1.541	12.459	4.679	31	Cars
-0.530	-4.112	-5.782	-3.019	-11.993	-1.360	-1.726	-5.498	0.357	-4.688	0.836	5.877	-8.169	0.564	4.321	-6.312	1.821	2.241	4.367	1.046	0.210	-0.463	-2.855	-6.338	4.501	7.259	1.797	6.537	31	ScrambledCars
7.491	7.808	5.923	6.052	3.527	1.834	9.724	-5.747	-5.792	-3.187	-3.174	-5.342	-5.700	4.460	-9.201	8.574	1.186	2.030	1.349	4.138	9.438	3.336	8.283	-7.911	-4.263	-3.839	0.249	-5.067	31	Cars
-0.186	-5.438	0.226	-1.771	-10.436	-2.779	-8.013	6.750	11.013	1.770	8.899	0.366	-11.973	-11.219	-0.887	-15.409	-9.786	-2.080	-9.910	-2.397	-7.162	-6.584	0.566	-1.342	6.697	10.976	-0.168	8.662	31	ScrambledFaces
-3.709	2.969	-3.464	5.723	8.402	2.690	-4.956	4.015	1.616	3.761	11.852	-0.718	-2.095	2.701	-4.852	1.030	4.807	-14.302	-0.636	7.986	5.487	-0.164	-4.977	-0.311	2.236	1.648	-0.508	4.482	31	Faces
-10.733	-5.393	-7.486	-0.754	10.835	-5.688	-19.584	5.930	4.720	2.149	11.430	1.745	0.462	-3.000	-9.788	-9.735	0.287	-8.988	-2.873	3.115	-5.623	-0.316	-2.681	10.114	8.934	11.391	8.267	11.043	31	Faces
3.948	3.758	-2.869	6.702	6.053	-1.195	16.010	-1.125	2.237	-1.078	3.995	2.102	-2.165	-2.358	1.673	0.517	-11.134	-4.632	-8.243	-9.410	-7.315	-7.405	-7.432	-0.658	-4.295	0.062	0.977	3.650	31	Faces
0.714	-2.610	-4.823	-4.537	-11.392	-4.235	-0.230	-6.686	-2.314	-6.781	-3.722	-9.313	-4.418	-4.518	3.435	0.962	12.003	8.341	8.463	4.946	8.470	2.544	0.875	-8.234	3.716	3.834	7.756	5.642	31	Faces
1.363	-5.313	0.011	-5.775	0.168	-5.208	-9.964	-0.455	-7.294	-0.630	-8.915	5.907	-6.676	-7.420	5.186	-3.403	4.772	5.557	-0.107	-21.739	-6.901	-1.321	5.390	-0.139	7.746	4.660	2.298	4.647	31	Faces
-9.826	-3.119	-10.628	-1.811	-4.436	-5.519	6.053	5.228	12.522	13.618	16.093	15.597	10.332	2.040	-13.805	-4.742	-24.076	-16.540	-5.300	8.598	3.650	1.393	-4.805	12.709	5.458	13.364	15.571	13.301	31	ScrambledCars
-0.074	1.112	2.517	3.918	9.637	6.858	-9.638	-3.322	-5.426	-4.576	-7.647	2.347	1.526	2.396	-2.578	-5.079	-3.087	-3.351	2.273	1.805	4.777	4.779	5.550	4.823	3.853	3.447	-2.128	-3.864	31	Cars
-5.395	0.967	0.919	3.780	-2.759	-0.736	11.084	-3.921	-3.005	0.773	-3.471	-2.155	2.211	5.248	-4.323	-3.397	-6.386	0.305	-2.034	3.721	5.212	0.034	-0.605	-0.766	4.671	9.895	6.291	1.568	31	Cars
3.880	-3.809	5.594	-6.480	-12.308	-2.094	-13.263	0.791	1.456	-3.051	1.549	-3.516	-4.249	-5.482	9.271	-2.186	-6.706	12.097	3.372	-0.754	-6.819	-1.477	-0.299	-3.568	0.041	-0.725	-3.631	-0.746	31	Cars
-1.657	1.374	-6.005	3.321	3.629	-4.510	-4.642	-3.266	3.258	-5.238	-8.247	-1.008	9.086	3.071	0.639	11.435	12.447	1.825	7.827	5.275	8.503	7.966	9.439	1.248	5.735	6.278	-56.943	5.110	31	Cars
-7.952	-1.487	-9.127	3.385	7.372	-6.133	7.792	-0.536	9.959	0.457	4.322	0.911	-4.554	4.463	-7.582	-3.230	-1.073	1.860	-0.249	5.043	-0.817	5.030	9.053	6.755	3.028	-0.459	2.970	4.965	31	Faces
0.670	-1.193	-3.052	-0.652	-4.149	-6.130	-8.249	-7.612	-2.212	-3.249	-2.995	3.422	1.639	-8.039	-1.670	-1.883	0.380	-0.061	-4.891	-5.313	-3.748	-1.211	1.813	8.874	7.458	9.319	1.227	11.562	31	ScrambledCars
-8.472	-5.080	-2.376	-3.321	1.912	-6.083	-0.657	1.751	7.357	0.723	4.875	1.774	0.531	0.963	-9.990	-5.340	-11.750	-4.798	-11.992	-7.247	-5.197	-6.026	-2.031	2.935	13.106	18.050	10.161	15.689	31	ScrambledFaces
-4.985	-1.923	-3.678	-3.203	-0.056	0.525	-18.627	6.337	2.953	-1.765	1.823	-0.912	-3.212	-4.908	1.453	7.862	11.130	0.561	4.184	-0.068	10.101	-0.078	-1.249	-9.655	3.036	-0.972	0.425	1.475	31	Faces
-5.190	-2.259	-3.291	-0.972	2.335	-8.678	-11.818	-3.014	3.867	-2.429	8.247	0.928	4.944	-6.792	-1.982	-1.276	4.284	-5.247	10.857	-4.285	-4.519	5.382	0.856	4.578	4.430	9.678	1.329	0.211	31	ScrambledCars
-7.032	-10.113	-8.272	-7.721	-8.760	-1.345	23.288	7.986	10.384	8.486	14.130	2.896	2.355	1.870	-9.058	-12.104	-6.627	-6.779	-5.630	-13.069	-5.393	-4.901	-5.669	-0.131	8.457	9.630	-23.465	13.038	31	Faces
-2.051	6.529	0.211	6.931	4.366	2.717	-0.879	-1.486	-5.784	-4.671	-3.909	-3.618	-8.738	-1.696	-5.096	11.584	3.353	-11.819	0.255	0.342	-2.971	0.680	3.947	-5.159	1.019	6.317	1.026	2.892	31	ScrambledFaces
-4.250	-3.674	-2.805	-6.914	-1.078	-11.201	7.031	-2.835	7.266	0.173	6.005	1.281	-1.194	4.234	-6.107	3.055	-5.768	-3.084	0.395	-4.010	-0.256	0.169	-8.358	12.785	5.090	10.394	4.004	7.667	31	Faces
2.921	2.332	7.776	0.791	-0.903	2.373	-8.447	-2.420	-8.073	-8.772	0.820	0.562	-4.772	-5.063	4.296	4.763	8.353	4.983	1.456	4.056	0.074	-1.928	-2.267	-3.154	0.841	-3.252	-10.641	-3.535	31	Faces
-9.113	2.830	-4.088	3.542	-4.101	2.917	-0.500	-0.663	3.140	0.983	2.392	2.542	-2.657	1.878	-7.841	7.675	2.221	-10.344	-0.290	5.547	3.175	2.410	2.878	-0.898	0.802	6.003	6.177	4.426	31	ScrambledCars
