FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-4.192	6.914	6.109	3.846	4.045	6.478	-3.387	0.222	3.789	-2.362	5.220	-8.182	-1.803	1.516	-8.642	1.801	0.701	0.346	1.078	1.920	7.356	-4.914	-1.070	-10.343	-8.345	5.030	-10.968	-8.145	19	ScrambledFaces
-4.833	4.576	-5.152	9.210	9.982	-0.698	2.423	-3.587	3.198	9.035	2.701	0.851	4.642	8.600	-5.712	7.303	1.890	-8.863	-1.826	10.666	8.554	4.657	-2.652	0.342	-4.445	-5.969	6.540	7.221	19	Faces
-6.096	-1.390	-7.052	6.192	1.355	-4.925	-0.199	-5.211	8.876	0.999	3.838	-0.471	7.692	4.194	-4.939	2.730	-0.405	0.385	2.524	7.865	8.688	0.534	2.136	8.960	-6.186	-9.144	5.933	1.037	19	Cars
8.269	6.915	10.112	-1.623	0.178	-2.087	-9.336	2.917	1.601	-3.529	-0.787	-6.624	-8.685	-9.740	9.322	10.600	0.532	-2.017	-2.647	6.388	-6.784	-3.290	-9.812	-9.574	-8.218	-0.793	-9.999	-4.548	19	ScrambledCars
-11.133	-6.162	3.821	-3.077	-4.550	-4.911	-3.258	-3.542	10.949	1.043	16.871	7.744	-6.542	-5.312	4.720	-6.356	-3.476	-5.859	-8.595	-3.572	-3.120	-1.977	-8.508	-4.072	3.142	3.150	-1.360	4.683	19	ScrambledFaces
-5.225	-5.519	2.247	-3.836	-3.095	3.590	-0.007	7.187	8.861	7.521	14.497	10.211	-7.092	-9.901	1.158	-8.915	-9.076	-3.073	-3.022	-13.161	-5.865	-6.215	-0.320	-1.903	0.322	15.729	1.399	9.844	19	ScrambledFaces
-0.030	-5.230	6.944	-3.582	-2.788	-3.026	-7.143	-2.390	-8.889	10.580	-1.177	2.499	-5.175	-11.581	0.203	-2.042	3.924	0.903	3.423	-1.625	-9.358	3.056	-2.364	-3.785	2.678	0.586	5.708	2.253	19	ScrambledCars
5.566	5.143	-8.826	3.879	5.415	2.809	3.588	-7.778	0.452	6.102	-2.799	-2.130	1.610	7.247	-10.917	4.553	2.983	-1.360	6.480	12.585	10.333	9.450	4.764	4.551	4.436	-2.401	3.398	4.394	19	Faces
-3.252	6.726	-2.840	6.749	1.126	-5.932	5.532	13.625	13.605	7.595	13.333	10.170	7.109	-1.120	-1.736	-1.823	-10.310	-10.015	-8.806	-1.347	-0.193	-11.120	-15.245	-2.730	-7.538	-3.367	3.672	5.318	19	ScrambledCars
-11.893	-9.679	-8.819	-5.674	0.361	-12.522	-1.039	2.518	1.192	1.610	11.411	6.833	4.167	2.156	-3.923	-0.866	-2.061	-2.479	5.358	3.670	6.174	3.071	-0.418	9.027	2.424	4.540	7.012	12.407	19	ScrambledCars
3.658	-1.492	7.145	-3.035	-5.944	-5.568	-11.673	-16.036	-14.517	-3.626	-11.693	-4.241	-7.503	-2.168	9.161	-4.118	0.138	7.429	0.484	-0.784	-8.439	1.769	5.500	-2.745	6.186	11.458	-8.879	0.461	19	Faces
12.548	12.072	17.072	6.459	1.188	2.649	-9.800	-5.200	-8.105	-19.627	-3.151	-8.554	-13.780	-5.003	11.636	9.219	9.659	9.937	6.226	7.941	-0.445	-5.155	-2.379	-9.771	-20.515	-11.547	-13.933	-11.079	19	Faces
-5.379	-9.214	-10.119	-9.956	-5.850	-10.983	-1.665	4.701	16.350	3.175	6.639	16.732	-1.639	-2.128	-7.791	-7.271	-5.036	-4.622	0.049	-3.937	-2.105	-0.170	-0.737	1.769	7.067	7.618	5.236	13.384	19	ScrambledFaces
0.831	-0.110	0.149	1.913	-1.232	-6.855	-3.580	1.090	-1.802	-2.940	11.351	-3.805	6.990	1.224	1.578	-3.691	-6.698	-3.345	-6.119	-2.687	-0.653	-8.352	-11.312	-0.127	-4.582	13.178	0.693	5.123	19	ScrambledFaces
-11.896	-1.309	-2.251	2.395	2.419	-0.520	-1.769	0.255	13.823	0.411	3.406	0.280	1.050	-4.913	-6.873	-0.027	-5.867	-4.126	0.616	-2.109	0.674	3.461	-3.268	2.509	5.170	3.593	2.695	5.939	19	Cars
-2.773	-1.678	-5.694	-0.438	-0.158	-0.829	-0.847	-0.160	-3.503	2.431	4.428	12.899	-2.462	1.783	-3.964	0.046	-0.130	-0.111	3.429	-0.027	1.563	2.398	3.703	-1.738	-2.753	-0.597	2.269	-0.060	19	ScrambledFaces
-9.805	-6.734	-10.973	-7.305	0.403	-6.051	-0.409	1.267	2.168	-3.982	4.364	0.028	1.794	7.763	-7.073	-3.726	6.958	3.555	4.160	-2.983	3.780	7.971	10.129	5.445	9.519	4.292	5.084	1.891	19	Cars
-12.444	-12.415	-20.429	-5.215	2.183	0.209	12.860	10.653	22.383	10.765	14.167	8.602	5.830	7.556	-14.535	-3.229	-6.690	-8.061	-3.717	5.029	-0.447	7.302	0.644	8.846	2.836	10.812	10.868	14.895	19	ScrambledCars
8.349	1.293	10.884	-1.972	-6.508	-1.233	-5.411	3.257	7.871	-3.809	5.446	-1.403	-10.919	-15.451	1.503	-3.965	-5.158	3.042	-4.524	-4.358	-8.891	-9.418	-3.144	-7.841	1.458	-4.468	-6.288	0.853	19	ScrambledCars
-5.024	3.577	0.983	5.912	-3.251	0.607	-3.799	-1.273	0.626	-1.393	3.522	2.440	-3.067	-6.756	-0.629	-4.608	-0.656	-0.111	-0.899	-6.444	-0.742	-2.485	-5.154	2.551	1.527	12.522	-1.264	6.248	19	ScrambledCars
-12.372	-16.521	-12.176	-17.159	-11.026	-6.883	-9.833	2.425	7.289	7.688	15.035	20.113	2.714	-10.534	-7.263	-18.689	-10.126	-5.758	-9.669	-15.092	-11.100	-0.881	4.047	7.078	11.649	39.976	14.559	20.266	19	ScrambledFaces
-4.383	-5.643	-0.428	-2.287	8.203	3.504	2.403	5.252	0.811	2.647	3.114	10.548	2.838	4.653	-12.832	-2.776	-4.848	-4.312	-6.543	-1.357	8.020	-0.463	-6.263	-1.684	-0.411	4.324	3.668	7.703	19	Faces
4.894	5.003	7.966	5.086	0.452	0.960	-1.763	-7.143	-0.227	0.259	-7.344	-6.713	-4.982	-0.753	-0.654	-2.204	-2.286	0.320	1.423	3.852	0.639	3.195	-3.454	-7.640	-5.441	-8.063	-2.349	0.978	19	Cars
12.752	4.404	-3.752	-0.511	-9.511	-6.697	-13.081	-7.218	-4.809	-18.608	-4.619	-4.771	-14.118	-11.679	9.968	9.351	9.897	9.342	9.109	10.105	-4.025	-0.788	3.008	-4.918	0.656	13.223	-4.149	-0.021	19	ScrambledCars
2.110	11.623	5.146	7.363	-2.324	-2.754	-2.986	-1.914	2.462	-8.903	1.797	4.936	-8.567	-4.843	3.628	6.796	3.589	2.243	-2.221	2.071	1.153	-5.370	-6.397	-8.378	-7.675	4.159	-5.363	0.868	19	ScrambledFaces
1.253	7.023	-0.188	5.400	3.236	2.478	0.204	-2.969	-2.021	-1.132	3.263	-2.563	0.168	2.846	0.151	6.210	1.758	-0.699	8.883	5.107	3.817	11.254	4.316	3.344	-9.571	-8.553	-1.282	-2.413	19	Cars
-6.786	-5.944	-5.036	-2.853	-1.248	-0.310	4.466	19.140	10.717	9.973	15.181	12.304	-4.507	-4.403	-7.003	-6.457	-10.847	-11.348	-14.050	-4.619	-7.358	-12.409	-7.294	-3.110	5.279	16.897	3.977	14.587	19	ScrambledCars
-4.986	3.510	-6.372	5.812	0.321	-8.449	3.842	-2.191	0.673	8.039	14.634	8.773	13.306	14.023	-7.892	4.899	-0.032	-6.595	7.083	10.195	17.789	14.983	-3.603	6.764	-7.158	-11.963	2.771	-1.711	19	Cars
10.745	13.817	9.317	9.466	5.811	-1.537	-8.297	-4.582	-9.719	-11.034	-7.551	-6.154	-12.017	-11.358	4.674	6.497	6.489	9.417	6.733	6.205	-0.481	-0.070	3.859	-10.061	1.945	-9.723	-15.982	-15.712	19	Cars
-9.070	4.688	-9.559	-0.021	-3.015	-3.940	-0.677	2.156	2.973	-0.813	7.407	6.066	-1.283	1.445	-9.328	4.088	5.043	-6.741	1.600	3.127	2.942	8.718	-0.721	7.136	3.184	13.175	13.234	12.033	19	Faces
