FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
1.980	8.103	-5.757	4.109	4.369	5.686	7.117	-7.260	-2.194	7.347	-4.016	-1.319	-3.199	-1.456	-1.520	-4.777	-3.370	-11.653	-1.809	-2.380	5.318	1.732	1.540	-4.894	6.817	9.700	0.628	3.017	14	ScrambledCars
-15.011	-14.914	-13.699	-7.674	-3.824	-4.665	14.942	8.557	16.484	16.517	17.337	14.272	1.691	-4.591	-8.934	-15.192	-6.124	3.591	-7.470	-15.418	-8.159	-0.261	-2.445	4.815	2.018	5.277	19.919	14.243	14	ScrambledFaces
-9.955	-14.577	-16.570	-7.362	-5.133	-7.845	9.745	2.500	10.511	17.562	15.739	17.177	7.465	-0.723	-7.564	-4.507	-10.059	-13.341	-5.586	-2.721	0.537	-1.309	-0.627	6.169	0.296	15.722	22.007	10.412	14	ScrambledFaces
-4.822	-4.185	-8.115	-0.955	1.723	-6.014	6.128	-8.024	-4.083	2.804	1.796	0.415	10.958	6.750	-0.022	3.301	0.348	-0.171	4.773	9.462	8.472	4.066	2.639	5.649	-3.860	-9.750	2.911	0.310	14	Cars
-9.642	-3.933	-2.480	-3.054	-2.732	-4.426	13.374	5.888	9.546	32.160	-9.804	6.065	-3.473	-7.956	-5.258	-12.027	-6.941	-8.686	-3.241	-5.193	-5.335	-2.370	0.913	3.249	0.675	-1.456	15.221	12.041	14	ScrambledFaces
-3.831	1.210	-13.027	-4.200	-4.619	-4.832	9.211	2.234	6.570	13.918	17.352	3.131	6.877	-1.580	-4.887	-6.470	-1.487	-0.485	-6.280	-5.211	-6.522	-2.330	-4.113	0.503	-6.800	9.146	10.824	7.166	14	ScrambledCars
-9.383	-2.523	-14.689	-5.678	-2.481	-3.292	16.560	7.688	6.836	18.845	6.607	6.306	5.833	-2.134	-6.341	-7.072	-8.885	-2.934	-8.845	-9.045	-6.925	-1.156	-1.917	6.041	2.651	6.746	19.167	10.163	14	ScrambledFaces
-13.632	-6.598	-9.472	1.540	3.280	3.311	3.982	-7.995	1.219	10.306	0.652	7.130	2.826	-0.852	-1.706	-0.675	6.291	8.227	6.855	-4.443	-3.140	3.052	9.266	0.461	-5.370	-16.969	14.031	-0.597	14	Cars
-2.953	-6.772	-0.642	-3.344	-2.145	-0.099	2.623	2.918	4.319	-4.703	8.345	4.618	5.603	-5.139	-0.802	-12.717	-6.855	2.374	-0.630	-9.992	-11.334	-0.799	4.848	6.135	4.507	-7.244	4.628	1.025	14	Cars
-0.240	3.239	0.140	-0.331	-1.448	-0.944	2.876	4.690	2.410	-12.821	6.811	3.810	1.127	-2.186	-2.755	-2.095	-2.189	-1.713	2.636	-3.958	-2.605	1.190	2.003	0.667	-10.254	-1.487	7.801	3.953	14	Faces
-1.958	2.992	3.526	-1.110	-2.684	1.480	0.553	0.146	-5.813	1.174	7.476	-2.914	-8.788	-6.139	3.793	-5.883	0.560	0.346	2.388	-11.808	-8.102	2.354	5.718	4.807	-0.658	-1.871	-2.695	-0.309	14	Cars
4.960	-1.055	0.573	2.237	0.550	4.894	1.723	0.746	2.892	2.414	-2.851	8.688	-2.802	-2.660	-3.623	-4.711	-8.066	-11.874	-1.943	-5.919	-6.233	-3.096	0.933	-2.676	3.388	0.965	-0.247	5.743	14	Cars
-3.192	-7.146	-16.677	-5.080	1.979	-2.994	8.743	7.635	9.008	8.738	13.678	4.998	5.530	0.849	-9.184	-12.493	-10.889	-7.406	-6.433	-5.527	-3.091	-0.263	1.077	9.627	6.433	13.098	16.501	10.341	14	ScrambledCars
0.760	5.955	4.807	1.071	3.383	3.126	9.191	0.962	-0.313	22.483	-11.789	4.672	1.246	-0.092	-9.786	-4.199	-0.714	-11.153	-3.521	-6.895	-3.552	-0.901	-1.718	1.558	-4.781	2.962	11.674	6.489	14	ScrambledCars
-7.992	-5.252	-9.448	0.321	7.297	1.651	17.104	-0.643	16.110	6.700	4.387	15.038	6.080	-4.383	-11.744	-8.006	-10.761	-6.568	-5.442	-6.235	-4.624	-1.621	-4.435	3.254	-11.037	3.517	15.672	11.093	14	ScrambledFaces
3.117	1.044	-5.495	4.439	5.355	11.048	9.188	-1.466	6.071	17.103	6.758	1.170	-10.430	-9.219	-10.387	-6.908	-5.532	17.270	-2.845	-7.056	-6.081	-2.495	-2.428	-4.109	-10.157	-6.866	-0.557	0.831	14	ScrambledFaces
7.348	-4.086	2.021	0.828	1.978	1.760	10.492	11.213	12.625	9.546	17.090	8.285	-3.589	-4.459	-17.462	-5.745	-12.895	-15.294	-9.403	-9.852	-9.066	-7.365	-5.803	-5.758	5.304	4.369	9.358	5.862	14	ScrambledCars
-1.124	-8.551	7.384	-4.345	-5.918	-0.983	6.516	10.132	16.305	12.139	27.921	4.673	-8.445	-8.987	-5.942	-9.556	-3.827	-2.204	-4.765	-11.085	-14.472	-8.098	-7.493	-0.496	0.364	-3.293	-1.106	6.894	14	ScrambledCars
-6.750	-3.218	-9.617	-0.910	-0.350	-5.398	1.952	-6.662	-8.227	11.467	-3.069	-4.353	4.132	-0.174	3.019	-1.569	9.065	17.318	10.243	3.146	-2.338	6.393	7.340	2.526	-2.527	-0.796	-4.579	-3.798	14	Faces
1.203	2.640	-1.187	0.418	-1.894	0.055	-1.754	-3.884	-10.400	2.164	0.873	0.646	-1.589	-4.209	1.958	2.427	-0.330	10.524	2.699	1.545	-4.555	1.286	3.009	-0.480	-1.279	-3.599	-2.748	1.308	14	Cars
-0.886	1.942	-1.725	-3.474	-2.204	2.257	2.691	-0.124	6.710	9.025	-4.849	22.655	-5.464	-7.331	1.267	-4.797	-3.067	10.326	-4.259	-9.932	-6.383	-4.196	-3.532	-6.925	-0.516	-2.888	2.697	2.495	14	Faces
-1.549	-2.640	-3.543	-2.942	1.854	-5.346	9.838	2.651	0.623	15.084	11.944	3.227	0.198	-3.797	-6.197	-10.574	-4.767	2.090	-2.984	-11.025	-4.348	-2.598	-0.720	-1.466	-0.633	9.734	2.411	0.934	14	ScrambledCars
-2.289	-0.577	-0.912	-3.625	-2.634	-1.841	9.575	0.184	7.117	14.154	8.708	15.695	-2.439	-5.939	-6.740	-5.671	-12.857	-7.026	-8.228	-8.129	-4.081	-3.528	-2.073	3.862	-0.883	3.285	14.549	8.700	14	ScrambledFaces
