FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-0.472	-5.127	-4.991	-6.126	-10.709	-5.876	-0.683	-2.646	0.870	0.703	2.727	2.561	-5.558	-13.147	-0.655	-10.184	-6.291	10.117	-3.176	-15.981	-18.135	-6.056	8.630	2.577	15.992	16.526	13.861	20.719	27	ScrambledFaces
-0.205	5.235	1.250	0.777	-3.111	-3.723	2.695	1.670	6.468	8.570	8.092	5.585	-1.688	-5.553	-2.940	-2.777	-7.132	-5.851	-10.199	-11.102	-8.797	-9.711	-7.251	4.598	8.053	11.583	10.877	9.976	27	ScrambledCars
-2.728	-5.324	-0.799	4.326	4.276	2.339	1.653	-1.365	-2.649	-1.269	-2.376	-5.814	4.710	2.776	-4.316	-2.873	0.890	4.803	3.071	-2.710	6.874	10.895	-0.749	4.049	-0.862	-4.716	0.078	-9.030	27	Cars
6.540	9.221	5.122	12.090	-5.182	3.463	-5.588	-4.838	-8.348	-7.869	-4.673	-4.670	-8.225	-1.010	-1.241	2.637	-11.680	4.450	-3.279	10.482	2.740	-2.516	-1.727	-4.398	-2.632	-2.156	-4.453	-4.247	27	Faces
-8.928	-5.567	-2.868	-3.065	9.913	1.905	8.777	-1.282	-3.107	3.045	0.577	0.807	6.422	7.427	-5.437	-4.749	2.250	-0.413	2.387	-3.861	2.392	0.954	5.427	6.347	-1.043	3.304	6.040	3.672	27	Faces
-6.720	-4.531	-3.978	0.679	-5.544	-1.629	-1.522	7.312	3.923	1.232	3.462	3.630	-6.883	-8.421	-12.488	-6.238	-4.773	7.166	-5.852	-10.269	-7.234	-14.554	-0.669	-2.976	8.504	13.986	7.802	4.570	27	ScrambledFaces
-7.429	-11.460	-5.554	-7.226	0.036	2.405	3.433	5.103	3.960	2.057	2.207	5.828	-3.019	-3.731	-1.473	-14.136	-12.337	0.369	-5.821	-11.506	-12.871	-6.005	2.244	5.725	11.897	13.093	11.215	7.660	27	ScrambledFaces
-18.708	0.393	-5.636	-7.059	-4.916	0.127	0.714	4.676	10.822	4.960	11.451	8.298	-3.003	-6.298	-12.497	-7.841	-15.704	2.823	-3.692	-9.013	-7.998	-4.169	-4.332	0.446	7.326	10.649	10.793	7.427	27	ScrambledCars
-4.141	-6.079	-0.864	7.371	8.051	-2.147	3.098	-0.693	-2.008	4.547	1.835	-0.014	4.384	6.676	-5.701	1.344	1.583	-7.842	2.167	3.370	6.014	-4.497	-4.621	6.513	1.354	6.804	10.158	1.602	27	Faces
-7.179	-10.737	-5.066	-5.803	-8.918	-4.047	2.097	7.317	10.588	8.469	11.626	12.521	-3.098	-9.763	-7.325	-12.032	-5.960	-8.442	-9.834	-14.574	-13.203	-3.911	-2.035	6.384	16.613	18.109	17.108	15.490	27	ScrambledFaces
6.866	-10.789	0.418	-7.690	-5.360	-2.012	4.820	1.012	6.828	9.309	9.575	10.771	6.195	4.083	-2.673	-3.593	-10.607	-8.552	-4.785	-12.625	4.759	1.619	-4.358	9.028	0.217	8.510	13.980	7.706	27	Faces
-3.963	0.181	-2.971	2.614	-0.414	-10.018	-5.290	-9.842	-5.932	-3.686	-3.692	1.673	-1.912	-0.843	-2.608	0.178	14.465	2.569	7.330	0.086	-0.922	8.073	5.082	3.399	1.683	6.586	8.957	3.900	27	Faces
0.898	-10.251	-2.913	-9.613	1.475	3.931	0.483	2.090	1.195	-0.188	-0.808	1.820	-5.781	-5.208	-1.873	-7.295	-6.384	6.265	-4.152	-1.120	-9.289	-1.805	-1.827	4.024	5.123	9.641	8.457	5.850	27	Cars
-11.979	5.627	-1.663	2.564	3.140	-2.136	5.357	-4.787	-4.335	5.504	0.173	0.511	6.968	12.091	2.862	0.203	1.931	0.408	2.420	5.915	3.581	-0.679	-0.027	5.368	-4.459	-3.643	2.247	-3.513	27	Cars
-12.261	8.349	-1.262	-15.909	-3.168	3.167	3.420	1.164	3.429	2.601	5.478	9.011	3.429	-4.818	-9.875	-9.017	-7.705	-6.822	-10.704	-3.172	-9.191	-7.822	-8.053	3.345	12.797	17.806	14.754	14.154	27	ScrambledCars
-11.299	-3.541	-4.878	-11.156	-4.261	-6.883	3.098	-7.829	0.368	7.219	6.240	8.036	4.102	3.572	-18.333	-4.202	8.575	-0.866	-1.554	-2.189	-6.456	6.775	5.172	6.052	2.215	10.620	13.562	12.584	27	Faces
7.553	2.634	4.945	1.311	-3.052	1.233	6.577	-6.538	-2.464	2.911	-0.168	-1.000	4.189	2.096	1.253	-4.376	7.350	-15.991	-4.937	-11.581	0.695	-6.406	0.619	3.790	4.761	1.653	6.120	-4.216	27	ScrambledFaces
-4.028	-3.753	-2.118	-3.065	-4.706	-3.439	0.132	4.276	9.706	7.893	6.875	7.826	1.983	-6.696	0.658	-10.159	-0.784	-5.278	-7.455	-10.636	-11.655	0.686	-1.269	6.515	8.688	11.413	12.121	14.023	27	ScrambledFaces
